classification,reporter_code,reporter_iso3,reporter,partner_code,partner_iso3,partner,partner_is_group,flow,year,cmd_code,trade_value,is_reported_api_field,is_aggregate_api_field,source_flag,fetched_at_utc
H5,458,MYS,Malaysia,757,CHE,Switzerland,False,X,2017,8542,6391625.246,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,764,THA,Thailand,False,X,2017,8542,941374948.113,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,784,ARE,United Arab Emirates,False,X,2017,8542,1182859.97,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,788,TUN,Tunisia,False,X,2017,8542,14461093.324,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,792,TUR,Türkiye,False,X,2017,8542,1465143.756,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,800,UGA,Uganda,False,X,2017,8542,1572.854,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,818,EGY,Egypt,False,X,2017,8542,7798.6,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,826,GBR,United Kingdom,False,X,2017,8542,26202217.038,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,842,USA,USA,False,X,2017,8542,1972167647.52,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,862,VEN,Venezuela,False,X,2017,8542,3234.435,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,894,ZMB,Zambia,False,X,2017,8542,325240.126,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,458,MYS,Malaysia,899,_X ,"Areas, nes",False,X,2017,8542,9493.016,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,4,AFG,Afghanistan,False,M,2022,8542,444995.226,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,8,ALB,Albania,False,M,2022,8542,5053.309,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,36,AUS,Australia,False,M,2022,8542,4397652.778,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,40,AUT,Austria,False,M,2022,8542,164393939.309,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,50,BGD,Bangladesh,False,M,2022,8542,54986.548,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,51,ARM,Armenia,False,M,2022,8542,105733.678,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,56,BEL,Belgium,False,M,2022,8542,79039431.899,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,76,BRA,Brazil,False,M,2022,8542,463663.84,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,96,BRN,Brunei Darussalam,False,M,2022,8542,4725.208,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,100,BGR,Bulgaria,False,M,2022,8542,544171.19,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,104,MMR,Myanmar,False,M,2022,8542,1295.365,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,112,BLR,Belarus,False,M,2022,8542,38015.927,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,120,CMR,Cameroon,False,M,2022,8542,11004.808,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,124,CAN,Canada,False,M,2022,8542,19166633.047,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,144,LKA,Sri Lanka,False,M,2022,8542,48531.763,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,152,CHL,Chile,False,M,2022,8542,4283.725,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,156,CHN,China,False,M,2022,8542,9133562672.01,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,170,COL,Colombia,False,M,2022,8542,2028.822,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,188,CRI,Costa Rica,False,M,2022,8542,178800148.1,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,191,HRV,Croatia,False,M,2022,8542,5785.63,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,192,CUB,Cuba,False,M,2022,8542,5894.24,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,203,CZE,Czechia,False,M,2022,8542,67995441.016,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,208,DNK,Denmark,False,M,2022,8542,693407.18,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,222,SLV,El Salvador,False,M,2022,8542,42551.408,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,233,EST,Estonia,False,M,2022,8542,51618.963,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,246,FIN,Finland,False,M,2022,8542,2056738.423,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,251,FRA,France,False,M,2022,8542,163119743.079,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,268,GEO,Georgia,False,M,2022,8542,4431.643,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,276,DEU,Germany,False,M,2022,8542,673139454.445,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,300,GRC,Greece,False,M,2022,8542,178632.662,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,344,HKG,"China, Hong Kong SAR",False,M,2022,8542,1006630387.944,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,348,HUN,Hungary,False,M,2022,8542,495369.038,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,360,IDN,Indonesia,False,M,2022,8542,7852160.154,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,364,IRN,Iran,False,M,2022,8542,3337.365,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,372,IRL,Ireland,False,M,2022,8542,2603319191.28,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,380,ITA,Italy,False,M,2022,8542,554221168.207,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,392,JPN,Japan,False,M,2022,8542,3586030034.402,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,404,KEN,Kenya,False,M,2022,8542,109260.088,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,410,KOR,Rep. of Korea,False,M,2022,8542,2463696693.381,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,417,KGZ,Kyrgyzstan,False,M,2022,8542,142441.516,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,428,LVA,Latvia,False,M,2022,8542,6722.901,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,440,LTU,Lithuania,False,M,2022,8542,165466.565,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,446,MAC,"China, Macao SAR",False,M,2022,8542,133389.867,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,458,MYS,Malaysia,False,M,2022,8542,318410.285,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,462,MDV,Maldives,False,M,2022,8542,4017.881,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,470,MLT,Malta,False,M,2022,8542,43429715.415,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,480,MUS,Mauritius,False,M,2022,8542,10039.817,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,484,MEX,Mexico,False,M,2022,8542,47119866.96,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,490,S19,"Other Asia, nes",False,M,2022,8542,14667471834.336,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,504,MAR,Morocco,False,M,2022,8542,14349963.006,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,516,NAM,Namibia,False,M,2022,8542,91952.732,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,528,NLD,Netherlands,False,M,2022,8542,70269393.571,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,548,VUT,Vanuatu,False,M,2022,8542,68683.424,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,554,NZL,New Zealand,False,M,2022,8542,173361.679,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,579,NOR,Norway,False,M,2022,8542,35607.198,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,586,PAK,Pakistan,False,M,2022,8542,4376.884,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,591,PAN,Panama,False,M,2022,8542,14604.609,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,608,PHL,Philippines,False,M,2022,8542,1218022636.225,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,616,POL,Poland,False,M,2022,8542,18183684.201,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,620,PRT,Portugal,False,M,2022,8542,10958983.043,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,642,ROU,Romania,False,M,2022,8542,88443.363,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,643,RUS,Russian Federation,False,M,2022,8542,4217029.921,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,646,RWA,Rwanda,False,M,2022,8542,117484.667,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,699,IND,India,False,M,2022,8542,10025099.239,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,702,SGP,Singapore,False,M,2022,8542,6280583977.934,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,703,SVK,Slovakia,False,M,2022,8542,914903.902,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,704,VNM,Viet Nam,False,M,2022,8542,1706565478.593,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,705,SVN,Slovenia,False,M,2022,8542,419631.431,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,724,ESP,Spain,False,M,2022,8542,252580.48,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,728,SSD,South Sudan,False,M,2022,8542,1575.296,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,752,SWE,Sweden,False,M,2022,8542,4980357.268,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,757,CHE,Switzerland,False,M,2022,8542,15912771.357,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,764,THA,Thailand,False,M,2022,8542,1040545198.622,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,784,ARE,United Arab Emirates,False,M,2022,8542,114376.109,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,788,TUN,Tunisia,False,M,2022,8542,2072.902,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,792,TUR,Türkiye,False,M,2022,8542,226317.133,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,804,UKR,Ukraine,False,M,2022,8542,32041.479,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,807,MKD,North Macedonia,False,M,2022,8542,110997.618,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,826,GBR,United Kingdom,False,M,2022,8542,84913240.59,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,834,TZA,United Rep. of Tanzania,False,M,2022,8542,1484.864,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,842,USA,USA,False,M,2022,8542,7354810708.395,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,862,VEN,Venezuela,False,M,2022,8542,84631.795,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,899,_X ,"Areas, nes",False,M,2022,8542,230999002.745,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,32,ARG,Argentina,False,X,2022,8542,2776.366,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,36,AUS,Australia,False,X,2022,8542,151233638.895,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,40,AUT,Austria,False,X,2022,8542,7303882.241,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,50,BGD,Bangladesh,False,X,2022,8542,5037.177,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,56,BEL,Belgium,False,X,2022,8542,162944631.6,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,76,BRA,Brazil,False,X,2022,8542,42739393.389,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,84,BLZ,Belize,False,X,2022,8542,7354.337,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,96,BRN,Brunei Darussalam,False,X,2022,8542,179182.982,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,100,BGR,Bulgaria,False,X,2022,8542,48800893.435,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,104,MMR,Myanmar,False,X,2022,8542,20397.964,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,116,KHM,Cambodia,False,X,2022,8542,423888.798,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,124,CAN,Canada,False,X,2022,8542,57763615.533,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,144,LKA,Sri Lanka,False,X,2022,8542,356421.667,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,152,CHL,Chile,False,X,2022,8542,909836.278,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,156,CHN,China,False,X,2022,8542,14002473659.767,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,170,COL,Colombia,False,X,2022,8542,1240745.55,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,178,COG,Congo,False,X,2022,8542,1497.815,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,188,CRI,Costa Rica,False,X,2022,8542,613111532.179,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,191,HRV,Croatia,False,X,2022,8542,14473.505,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,203,CZE,Czechia,False,X,2022,8542,364502201.556,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,208,DNK,Denmark,False,X,2022,8542,6090230.063,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,214,DOM,Dominican Rep.,False,X,2022,8542,12451.954,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,222,SLV,El Salvador,False,X,2022,8542,25289.04,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,233,EST,Estonia,False,X,2022,8542,262593.94,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,242,FJI,Fiji,False,X,2022,8542,6481.142,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,246,FIN,Finland,False,X,2022,8542,67239798.38,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,251,FRA,France,False,X,2022,8542,183389008.646,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,268,GEO,Georgia,False,X,2022,8542,3585.259,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,276,DEU,Germany,False,X,2022,8542,1164975790.626,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,300,GRC,Greece,False,X,2022,8542,19441.38,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,316,GUM,Guam,False,X,2022,8542,1161.307,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,320,GTM,Guatemala,False,X,2022,8542,1403.52,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,340,HND,Honduras,False,X,2022,8542,197244.018,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,344,HKG,"China, Hong Kong SAR",False,X,2022,8542,13265471172.201,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,348,HUN,Hungary,False,X,2022,8542,42256448.357,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,352,ISL,Iceland,False,X,2022,8542,246179.546,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,458,MYS,Malaysia,360,IDN,Indonesia,False,X,2022,8542,374809262.724,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
